ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416687095.35468,template1,0,0,0,0,0,0,0,0,0,0
1416687095.35468,template0,0,0,0,0,0,0,0,0,0,0
1416687095.35468,postgres,0,3006,21,14181,145018,1388901,54544,0,0,0
1416687095.35468,dbt3,11,79066,0,3425943076,24477616219,206690498598,68757959895,1847041746,13913,23954763
1416687155.35624,template1,0,0,0,0,0,0,0,0,0,0
1416687155.35624,template0,0,0,0,0,0,0,0,0,0,0
1416687155.35624,postgres,0,3008,21,14181,145076,1389827,54555,0,0,0
1416687155.35624,dbt3,7,79163,0,3426516433,24479722319,206735914695,68757968332,1858642051,14020,23954771
1416687215.36076,template1,0,0,0,0,0,0,0,0,0,0
1416687215.36076,template0,0,0,0,0,0,0,0,0,0,0
1416687215.36076,postgres,0,3010,21,14181,145134,1390753,54566,0,0,0
1416687215.36076,dbt3,6,79189,0,3427062122,24481792443,206795921391,68757970596,1873642115,14021,23954771
1416687275.3608,template1,0,0,0,0,0,0,0,0,0,0
1416687275.3608,template0,0,0,0,0,0,0,0,0,0,0
1416687275.3608,postgres,0,3012,21,14181,145192,1391679,54577,0,0,0
1416687275.3608,dbt3,4,79198,0,3427062122,24481795639,206795926547,68757971980,1873642115,14021,23954771
1416687335.36772,template1,0,0,0,0,0,0,0,0,0,0
1416687335.36772,template0,0,0,0,0,0,0,0,0,0,0
1416687335.36772,postgres,0,3014,21,14181,145250,1392605,54588,0,0,0
1416687335.36772,dbt3,5,79214,0,3427062122,24481799227,206795931884,68757973539,1873642115,14021,23954771
1416687395.3661,template1,0,0,0,0,0,0,0,0,0,0
1416687395.3661,template0,0,0,0,0,0,0,0,0,0,0
1416687395.3661,postgres,0,3016,21,14181,145308,1393531,54599,0,0,0
1416687395.3661,dbt3,3,79222,0,3427062122,24481802187,206795936931,68757974814,1873642115,14021,23954771
1416687455.36908,template1,0,0,0,0,0,0,0,0,0,0
1416687455.36908,template0,0,0,0,0,0,0,0,0,0,0
1416687455.36908,postgres,0,3018,21,14181,145366,1394457,54610,0,0,0
1416687455.36908,dbt3,7,79242,0,3428127802,24484113517,206795942210,68757976313,1933628167,14021,23954771
1416687515.37171,template1,0,0,0,0,0,0,0,0,0,0
1416687515.37171,template0,0,0,0,0,0,0,0,0,0,0
1416687515.37171,postgres,0,3020,21,14181,145424,1395383,54621,0,0,0
1416687515.37171,dbt3,9,79260,0,3429191171,24484119165,206855933681,68757977955,1933628173,14021,23954771
1416687575.37439,template1,0,0,0,0,0,0,0,0,0,0
1416687575.37439,template0,0,0,0,0,0,0,0,0,0,0
1416687575.37439,postgres,0,3022,21,14181,145482,1396309,54632,0,0,0
1416687575.37439,dbt3,9,79280,0,3433362123,24484213966,207095883663,68757979938,1933628191,14023,23954771
