Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

09:20:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:21:15 PM     all      6.18      0.00      6.89      0.03      0.00     86.90
09:22:15 PM     all      6.85      0.00      5.77      0.00      0.00     87.37
09:23:15 PM     all      4.53      0.00      1.87      0.00      0.00     93.60
09:24:15 PM     all      5.35      0.00      0.99      0.00      0.00     93.67
09:25:15 PM     all      5.13      0.00      1.20      0.00      0.00     93.67
09:26:15 PM     all      5.33      0.00      1.00      0.00      0.00     93.67
09:27:15 PM     all      4.31      0.00      2.08      0.00      0.00     93.61
09:28:15 PM     all      4.57      0.00      1.77      0.00      0.00     93.66
09:29:15 PM     all      6.13      0.00      0.14      0.00      0.00     93.73
09:30:15 PM     all      5.32      0.00      0.99      0.00      0.00     93.69
09:31:15 PM     all      4.74      0.00      1.64      0.00      0.00     93.62
