Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

09:11:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:12:32 PM     all     18.32      0.00      3.22      0.00      0.00     78.46
09:13:32 PM     all      8.81      0.00      1.70      0.00      0.00     89.49
09:14:32 PM     all      5.74      0.00      1.28      0.00      0.00     92.97
09:15:32 PM     all      5.70      0.00      0.88      0.00      0.00     93.42
09:16:32 PM     all      5.77      0.00      1.06      0.00      0.00     93.18
09:17:32 PM     all      5.08      0.00      1.81      0.00      0.00     93.11
09:18:32 PM     all      5.44      0.00      0.86      0.00      0.00     93.70
09:19:32 PM     all     14.12      0.00      2.38      0.00      0.00     83.50
